Data;Estados;Categoria de Produtos;Família de Produtos;Receita;Valor Devolução;Quantidade de venda;Quantidade Devolução;Custo;Quantidade de NFs;Quantidade de Clientes;
01/07/2025;AM;BATERIA;BATERIA PREMIUM;745;0;1;0;497;1;1;
01/07/2025;AM;BATERIA;BATERIA START-STOP;7731;0;9;0;4950;9;9;
01/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;58409;0;161;0;35223;157;63;
01/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;27697;0;51;0;18948;33;27;
01/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;53311;780;65;1;34607;35;24;
02/07/2025;AM;BATERIA;BATERIA PREMIUM;2081;0;3;0;1308;3;3;
02/07/2025;AM;BATERIA;BATERIA START-STOP;9463;0;12;0;5192;12;12;
02/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;62771;807;166;2;38257;163;73;
02/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;17165;0;29;0;10819;27;20;
02/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;33062;2282;40;2;22082;27;22;
03/07/2025;AM;BATERIA;BATERIA PREMIUM;2152;0;3;0;1430;3;3;
03/07/2025;AM;BATERIA;BATERIA START-STOP;4219;2343;9;1;3795;11;10;
03/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;62900;1906;174;4;38548;169;80;
03/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;23993;555;41;1;15418;34;28;
03/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;40924;781;52;1;27251;30;26;
04/07/2025;AM;BATERIA;BATERIA PREMIUM;1440;0;2;0;872;2;2;
04/07/2025;AM;BATERIA;BATERIA START-STOP;10224;761;13;1;6792;15;15;
04/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;48642;819;132;2;29261;133;57;
04/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;12760;406;22;1;8408;19;16;
04/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;42900;0;55;0;27144;33;26;
05/07/2025;AM;BATERIA;BATERIA INDUSTRIAIS OU OFF-GRID;2734;0;2;0;1680;2;2;
05/07/2025;AM;BATERIA;BATERIA PREMIUM;760;0;1;0;436;1;1;
05/07/2025;AM;BATERIA;BATERIA START-STOP;2041;460;3;1;1283;5;5;
05/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;47679;0;123;0;28191;123;47;
05/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;9366;0;16;0;6117;13;11;
05/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;23080;0;28;0;14135;22;15;
06/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;16292;0;42;0;9697;42;7;
06/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;1817;0;3;0;1174;3;3;
07/07/2025;AM;BATERIA;BATERIA PREMIUM;701;0;1;0;436;1;1;
07/07/2025;AM;BATERIA;BATERIA START-STOP;7282;0;11;0;4953;11;8;
07/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;62144;873;166;2;36947;161;58;
07/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;22650;0;43;0;14633;31;26;
07/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;47024;2861;61;3;31148;38;30;
08/07/2025;AM;BATERIA;A CLASSIFICAR;690;0;1;0;374;1;1;
08/07/2025;AM;BATERIA;BATERIA PREMIUM;1426;0;2;0;872;2;2;
08/07/2025;AM;BATERIA;BATERIA START-STOP;3828;690;5;1;2449;7;6;
08/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;46309;900;124;1;28023;126;59;
08/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;15330;588;27;1;10149;25;21;
08/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;39497;0;48;0;26583;35;29;
09/07/2025;AM;BATERIA;A CLASSIFICAR;611;0;1;0;374;1;1;
09/07/2025;AM;BATERIA;BATERIA PREMIUM;1462;0;2;0;933;2;2;
09/07/2025;AM;BATERIA;BATERIA START-STOP;7116;1227;8;2;4594;12;11;
09/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;51449;626;144;1;31548;136;62;
09/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;9830;551;18;1;6511;19;16;
09/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;39856;0;51;0;25978;31;28;
10/07/2025;AM;BATERIA;A CLASSIFICAR;594;0;1;0;374;1;1;
10/07/2025;AM;BATERIA;BATERIA PREMIUM;2286;0;2;0;1523;2;2;
10/07/2025;AM;BATERIA;BATERIA START-STOP;7425;0;10;0;4959;10;9;
10/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;61240;1293;168;3;37637;148;74;
10/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;23911;550;44;1;15925;29;26;
10/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;43516;0;58;0;28537;41;34;
11/07/2025;AM;BATERIA;A CLASSIFICAR;525;0;1;0;374;1;1;
11/07/2025;AM;BATERIA;BATERIA PREMIUM;1224;0;2;0;872;2;2;
11/07/2025;AM;BATERIA;BATERIA START-STOP;3506;0;5;0;2187;5;4;
11/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;57083;383;152;1;34510;149;60;
11/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;24274;560;41;1;15654;37;25;
11/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;54317;0;71;0;37565;42;32;
12/07/2025;AM;BATERIA;A CLASSIFICAR;664;0;1;0;374;1;1;
12/07/2025;AM;BATERIA;ACESSÓRIOS;17;0;1;0;7;1;1;
12/07/2025;AM;BATERIA;BATERIA PREMIUM;562;0;1;0;436;1;1;
12/07/2025;AM;BATERIA;BATERIA START-STOP;4378;664;6;1;2694;8;7;
12/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;43666;2059;110;3;25830;115;44;
12/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;17578;477;30;1;11178;29;20;
12/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;17473;0;20;0;10822;13;12;
13/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;16319;0;41;0;9609;41;5;
13/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;707;0;1;0;376;1;1;
13/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;1630;0;2;0;983;2;2;
14/07/2025;AM;BATERIA;A CLASSIFICAR;553;0;1;0;374;1;1;
14/07/2025;AM;BATERIA;BATERIA START-STOP;9450;0;14;0;6261;14;12;
14/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;56651;480;146;1;34103;147;61;
14/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;18053;0;30;0;12222;24;20;
14/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;45965;8750;57;8;30195;41;34;
15/07/2025;AM;BATERIA;A CLASSIFICAR;586;0;1;0;374;1;1;
15/07/2025;AM;BATERIA;BATERIA INDUSTRIAIS OU OFF-GRID;2712;0;2;0;1680;1;1;
15/07/2025;AM;BATERIA;BATERIA PREMIUM;1435;0;2;0;933;2;2;
15/07/2025;AM;BATERIA;BATERIA START-STOP;8630;0;11;0;5772;11;10;
15/07/2025;AM;BATERIA;BATERIA VEÍCULOS LEVES;52342;444;141;1;31511;140;67;
15/07/2025;AM;BATERIA;BATERIA VEÍCULOS MÉDIOS;20331;0;33;0;12752;29;22;
15/07/2025;AM;BATERIA;BATERIA VEÍCULOS PESADOS;53946;1590;63;1;34881;35;29;
01/07/2025;AM;FILTRO;FILTRO ARLA;332;0;4;0;243;3;1;
01/07/2025;AM;FILTRO;FILTRO DE AR;11708;464;315;10;8027;177;121;
01/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;3620;40;270;2;2477;116;84;
01/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;10655;299;372;14;7396;183;114;
01/07/2025;AM;FILTRO;FILTRO DE COMUSTÍVEL;132;0;2;0;108;2;2;
01/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;52;0;6;0;37;4;3;
01/07/2025;AM;FILTRO;FILTRO DE ÓLEO;14958;45;1015;2;10244;348;182;
01/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;503;0;4;0;337;3;3;
01/07/2025;AM;FILTRO;FILTRO SECADOR;2769;0;19;0;2007;11;10;
01/07/2025;AM;FILTRO;FILTRO SEPARADOR;1406;0;19;0;960;14;12;
01/07/2025;AM;FILTRO;KIT FILTRO;259;0;4;0;158;4;4;
02/07/2025;AM;FILTRO;;201;0;2;0;152;1;1;
02/07/2025;AM;FILTRO;FILTRO ARLA;535;0;4;0;383;4;3;
02/07/2025;AM;FILTRO;FILTRO DE AR;12044;813;241;17;8033;188;111;
02/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;2628;66;161;3;1640;112;73;
02/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;17180;224;363;7;11879;210;123;
02/07/2025;AM;FILTRO;FILTRO DE COMUSTÍVEL;160;0;1;0;105;1;1;
02/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;79;0;9;0;60;4;4;
02/07/2025;AM;FILTRO;FILTRO DE ÓLEO;10296;155;540;7;6781;359;180;
02/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;280;0;2;0;193;2;2;
02/07/2025;AM;FILTRO;FILTRO SECADOR;2375;632;18;5;1940;11;10;
02/07/2025;AM;FILTRO;FILTRO SEPARADOR;6335;0;111;0;4905;16;16;
02/07/2025;AM;FILTRO;KIT FILTRO;218;0;4;0;146;4;4;
03/07/2025;AM;FILTRO;FILTRO ARLA;298;0;3;0;224;2;2;
03/07/2025;AM;FILTRO;FILTRO DE AR;19041;271;355;6;13037;203;112;
03/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;3028;137;179;10;1927;128;73;
03/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;13189;387;414;7;9094;203;117;
03/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;35;0;4;0;25;4;3;
03/07/2025;AM;FILTRO;FILTRO DE ÓLEO;14526;469;687;13;9731;375;184;
03/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;512;0;6;0;357;3;2;
03/07/2025;AM;FILTRO;FILTRO HIDRÁULICO;7;0;1;0;5;1;1;
03/07/2025;AM;FILTRO;FILTRO SECADOR;1337;0;9;0;1040;9;8;
03/07/2025;AM;FILTRO;FILTRO SEPARADOR;2933;0;37;0;2080;19;17;
03/07/2025;AM;FILTRO;KIT FILTRO;429;0;5;0;266;5;5;
04/07/2025;AM;FILTRO;FILTRO ARLA;431;0;4;0;302;3;3;
04/07/2025;AM;FILTRO;FILTRO DE AR;7243;133;216;4;4844;150;96;
04/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;2380;16;155;1;1609;95;67;
04/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;13406;39;534;1;9286;172;108;
04/07/2025;AM;FILTRO;FILTRO DE COMUSTÍVEL;147;0;3;0;93;3;3;
04/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;86;0;10;0;67;2;2;
04/07/2025;AM;FILTRO;FILTRO DE ÓLEO;11331;151;629;8;7581;349;196;
04/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;317;0;2;0;223;2;2;
04/07/2025;AM;FILTRO;FILTRO SECADOR;2216;0;18;0;1725;10;9;
04/07/2025;AM;FILTRO;FILTRO SEPARADOR;1907;0;26;0;1240;17;15;
04/07/2025;AM;FILTRO;KIT FILTRO;50;0;1;0;51;1;1;
05/07/2025;AM;FILTRO;FILTRO ARLA;879;0;6;0;605;1;1;
05/07/2025;AM;FILTRO;FILTRO DE AR;8085;374;173;3;5346;118;69;
05/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;1912;80;135;2;1275;80;54;
05/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;7309;338;193;6;5005;145;69;
05/07/2025;AM;FILTRO;FILTRO DE ÓLEO;8973;200;496;6;5769;332;125;
05/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;334;0;3;0;204;3;3;
05/07/2025;AM;FILTRO;FILTRO SEPARADOR;2427;140;19;2;1636;20;14;
05/07/2025;AM;FILTRO;KIT FILTRO;276;0;4;0;161;4;4;
06/07/2025;AM;FILTRO;FILTRO DE AR;432;0;10;0;258;10;4;
06/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;62;0;4;0;34;4;3;
06/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;302;0;13;0;180;12;4;
06/07/2025;AM;FILTRO;FILTRO DE ÓLEO;478;17;31;1;284;31;10;
07/07/2025;AM;FILTRO;FILTRO ARLA;322;0;1;0;214;1;1;
07/07/2025;AM;FILTRO;FILTRO DE AR;10847;117;234;4;7549;169;94;
07/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;2895;83;191;5;1877;119;75;
07/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;14542;375;378;10;9795;211;114;
07/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;8;0;1;0;6;1;1;
07/07/2025;AM;FILTRO;FILTRO DE ÓLEO;13378;135;700;6;9012;394;174;
07/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;93;0;1;0;50;1;1;
07/07/2025;AM;FILTRO;FILTRO HIDRÁULICO;217;0;3;0;199;2;2;
07/07/2025;AM;FILTRO;FILTRO SECADOR;2405;0;19;0;1960;8;7;
07/07/2025;AM;FILTRO;FILTRO SEPARADOR;3350;0;49;0;2408;18;16;
07/07/2025;AM;FILTRO;KIT FILTRO;348;56;6;1;231;8;8;
08/07/2025;AM;FILTRO;FILTRO ARLA;163;0;2;0;116;2;2;
08/07/2025;AM;FILTRO;FILTRO DE AR;10084;870;233;15;6930;138;100;
08/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;2066;56;152;2;1383;80;57;
08/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;8174;891;288;16;5421;189;115;
08/07/2025;AM;FILTRO;FILTRO DE COMUSTÍVEL;341;0;3;0;231;1;1;
08/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;8;0;1;0;6;1;1;
08/07/2025;AM;FILTRO;FILTRO DE ÓLEO;9416;78;508;5;6137;331;160;
08/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;174;0;2;0;104;2;2;
08/07/2025;AM;FILTRO;FILTRO SECADOR;1958;0;15;0;1538;11;10;
08/07/2025;AM;FILTRO;FILTRO SEPARADOR;1761;0;25;0;1253;18;17;
08/07/2025;AM;FILTRO;KIT FILTRO;333;0;5;0;219;5;4;
09/07/2025;AM;FILTRO;FILTRO ARLA;104;0;1;0;81;1;1;
09/07/2025;AM;FILTRO;FILTRO DE AR;7907;123;219;3;5284;158;108;
09/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;1795;27;112;2;1184;86;63;
09/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;10965;234;353;4;7607;192;121;
09/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;72;0;8;0;48;4;4;
09/07/2025;AM;FILTRO;FILTRO DE ÓLEO;15584;519;662;6;10530;401;193;
09/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;645;0;5;0;443;4;4;
09/07/2025;AM;FILTRO;FILTRO SECADOR;1344;0;11;0;1093;6;6;
09/07/2025;AM;FILTRO;FILTRO SEPARADOR;1782;0;24;0;1212;18;18;
09/07/2025;AM;FILTRO;KIT FILTRO;682;0;10;0;463;7;7;
10/07/2025;AM;FILTRO;A CLASSIFICAR;58;0;1;0;40;1;1;
10/07/2025;AM;FILTRO;FILTRO ARLA;1080;0;9;0;743;1;1;
10/07/2025;AM;FILTRO;FILTRO DE AR;10636;273;263;5;7320;171;114;
10/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;2992;23;184;1;1918;113;72;
10/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;12894;152;310;6;9061;181;108;
10/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;10;0;1;0;6;1;1;
10/07/2025;AM;FILTRO;FILTRO DE ÓLEO;12342;338;662;17;8381;337;168;
10/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;516;102;6;1;343;5;5;
10/07/2025;AM;FILTRO;FILTRO SECADOR;341;0;2;0;235;2;2;
10/07/2025;AM;FILTRO;FILTRO SEPARADOR;1216;0;16;0;827;16;14;
10/07/2025;AM;FILTRO;KIT FILTRO;1079;0;5;0;802;5;4;
11/07/2025;AM;FILTRO;FILTRO ARLA;113;0;2;0;74;2;2;
11/07/2025;AM;FILTRO;FILTRO DE AR;9449;114;239;5;6226;172;103;
11/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;3200;13;174;1;2081;92;70;
11/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;14358;342;340;11;10096;175;111;
11/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;250;0;33;0;195;6;5;
11/07/2025;AM;FILTRO;FILTRO DE ÓLEO;14774;13;746;1;9994;334;164;
11/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;262;0;4;0;174;3;3;
11/07/2025;AM;FILTRO;FILTRO HIDRÁULICO;120;0;1;0;90;1;1;
11/07/2025;AM;FILTRO;FILTRO SECADOR;542;0;4;0;416;3;3;
11/07/2025;AM;FILTRO;FILTRO SEPARADOR;2474;0;37;0;1776;20;16;
11/07/2025;AM;FILTRO;KIT FILTRO;589;80;8;1;383;10;9;
12/07/2025;AM;FILTRO;FILTRO DE AR;5485;147;144;8;3432;123;74;
12/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;2194;36;147;2;1373;89;59;
12/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;6327;138;178;3;4048;149;73;
12/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;10;0;1;0;6;1;1;
12/07/2025;AM;FILTRO;FILTRO DE ÓLEO;7093;157;350;6;4616;267;118;
12/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;834;0;11;0;557;2;2;
12/07/2025;AM;FILTRO;FILTRO HIDRÁULICO;384;0;1;0;258;1;1;
12/07/2025;AM;FILTRO;FILTRO SECADOR;1304;0;10;0;1008;8;8;
12/07/2025;AM;FILTRO;FILTRO SEPARADOR;1511;0;19;0;974;17;14;
12/07/2025;AM;FILTRO;KIT FILTRO;1033;0;10;0;565;5;4;
13/07/2025;AM;FILTRO;FILTRO DE AR;137;0;5;0;74;5;2;
13/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;60;0;3;0;33;3;2;
13/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;376;19;11;1;232;13;5;
13/07/2025;AM;FILTRO;FILTRO DE ÓLEO;457;0;27;0;264;26;5;
13/07/2025;AM;FILTRO;FILTRO SECADOR;155;0;1;0;81;1;1;
13/07/2025;AM;FILTRO;FILTRO SEPARADOR;260;0;3;0;148;3;3;
14/07/2025;AM;FILTRO;FILTRO ARLA;75;0;1;0;52;1;1;
14/07/2025;AM;FILTRO;FILTRO DE AR;7722;209;180;6;5359;123;83;
14/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;1781;0;118;0;1132;84;62;
14/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;8309;17;280;1;5562;164;98;
14/07/2025;AM;FILTRO;FILTRO DE COMUSTÍVEL;182;0;2;0;141;1;1;
14/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;93;0;12;0;70;2;2;
14/07/2025;AM;FILTRO;FILTRO DE ÓLEO;11235;69;565;4;7171;311;167;
14/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;135;0;2;0;81;2;2;
14/07/2025;AM;FILTRO;FILTRO SECADOR;495;0;4;0;415;3;3;
14/07/2025;AM;FILTRO;FILTRO SEPARADOR;2759;0;30;0;1856;26;24;
14/07/2025;AM;FILTRO;KIT FILTRO;408;0;5;0;224;5;5;
15/07/2025;AM;FILTRO;;112;0;1;0;74;1;1;
15/07/2025;AM;FILTRO;FILTRO ARLA;256;0;3;0;182;3;2;
15/07/2025;AM;FILTRO;FILTRO DE AR;9517;266;236;9;6827;159;111;
15/07/2025;AM;FILTRO;FILTRO DE AR CONDICIONADO;3196;54;221;4;2159;108;70;
15/07/2025;AM;FILTRO;FILTRO DE COMBUSTÍVEL;10334;66;289;2;6834;180;106;
15/07/2025;AM;FILTRO;FILTRO DE COMUSTÍVEL;475;0;5;0;340;1;1;
15/07/2025;AM;FILTRO;FILTRO DE DIREÇÃO;114;0;14;0;84;5;5;
15/07/2025;AM;FILTRO;FILTRO DE ÓLEO;18323;82;663;2;11994;333;179;
15/07/2025;AM;FILTRO;FILTRO DE TRANSMISSÃO;475;0;3;0;333;2;1;
15/07/2025;AM;FILTRO;FILTRO SECADOR;1603;0;12;0;1303;7;7;
15/07/2025;AM;FILTRO;FILTRO SEPARADOR;3438;0;46;0;2276;25;22;
15/07/2025;AM;FILTRO;KIT FILTRO;105;95;2;1;68;4;4;
01/07/2025;AM;OLEO;FLUIDO DE FREIO;506;0;30;0;304;21;16;
01/07/2025;AM;OLEO;GRAXA;1989;1435;30;60;1398;24;17;
01/07/2025;AM;OLEO;LUBRIFICAÇÃO;651;0;6;0;424;5;5;
01/07/2025;AM;OLEO;ÓLEO DE FREIO;4017;32;185;1;2549;129;70;
01/07/2025;AM;OLEO;OLEO DE MOTOR;8127;0;413;0;5599;136;43;
01/07/2025;AM;OLEO;ÓLEO DE MOTOR;126809;6335;2334;143;95019;572;211;
01/07/2025;AM;OLEO;ÓLEO DE TRANSMISSÃO;16587;162;468;4;11856;182;85;
01/07/2025;AM;OLEO;OLEO HIDR;688;24;30;1;464;25;14;
01/07/2025;AM;OLEO;QUÍMICOS;28319;817;1479;27;17878;618;208;
02/07/2025;AM;OLEO;FLUIDO DE FREIO;397;0;23;0;233;18;15;
02/07/2025;AM;OLEO;GRAXA;3909;0;45;0;2828;37;30;
02/07/2025;AM;OLEO;LUBRIFICAÇÃO;112;0;1;0;71;1;1;
02/07/2025;AM;OLEO;ÓLEO DE FREIO;4308;106;196;5;2723;121;59;
02/07/2025;AM;OLEO;OLEO DE MOTOR;5042;18;252;1;3436;128;43;
02/07/2025;AM;OLEO;ÓLEO DE MOTOR;162825;8893;2668;451;122777;642;221;
02/07/2025;AM;OLEO;ÓLEO DE TRANSMISSÃO;16159;0;467;0;11290;202;92;
02/07/2025;AM;OLEO;OLEO HIDR;687;0;30;0;464;25;19;
02/07/2025;AM;OLEO;QUÍMICOS;35508;186;1557;8;22988;674;209;
03/07/2025;AM;OLEO;FLUIDO DE FREIO;238;0;14;0;142;13;10;
03/07/2025;AM;OLEO;GRAXA;2614;22;36;1;1890;37;32;
03/07/2025;AM;OLEO;ÓLEO DE FREIO;4216;20;193;1;2709;110;63;
03/07/2025;AM;OLEO;OLEO DE MOTOR;5375;261;269;11;3668;127;43;
03/07/2025;AM;OLEO;ÓLEO DE MOTOR;139393;644;3516;18;103830;604;208;
03/07/2025;AM;OLEO;ÓLEO DE TRANSMISSÃO;16159;51;472;2;11618;168;92;
03/07/2025;AM;OLEO;OLEO HIDR;526;0;23;0;356;21;13;
03/07/2025;AM;OLEO;QUÍMICOS;32504;145;1730;10;20627;600;197;
04/07/2025;AM;OLEO;FLUIDO DE FREIO;220;0;13;0;132;11;8;
04/07/2025;AM;OLEO;GRAXA;9255;1148;76;40;7219;27;26;
04/07/2025;AM;OLEO;LUBRIFICAÇÃO;332;0;3;0;212;3;3;
04/07/2025;AM;OLEO;ÓLEO DE FREIO;4016;56;173;2;2424;121;63;
04/07/2025;AM;OLEO;OLEO DE MOTOR;5665;0;286;0;3846;124;42;
04/07/2025;AM;OLEO;ÓLEO DE MOTOR;97146;1243;2096;59;71169;561;216;
04/07/2025;AM;OLEO;ÓLEO DE TRANSMISSÃO;23852;91;392;3;15879;157;79;
04/07/2025;AM;OLEO;OLEO HIDR;520;22;23;1;356;22;16;
04/07/2025;AM;OLEO;QUÍMICOS;31088;929;1435;36;19700;568;186;
05/07/2025;AM;OLEO;FLUIDO DE FREIO;295;0;19;0;193;8;7;
05/07/2025;AM;OLEO;GRAXA;2517;0;25;0;1874;18;17;
05/07/2025;AM;OLEO;LUBRIFICAÇÃO;337;0;3;0;212;3;3;
05/07/2025;AM;OLEO;ÓLEO DE FREIO;2757;0;131;0;1724;98;39;
05/07/2025;AM;OLEO;OLEO DE MOTOR;6487;30;330;1;4446;147;38;
05/07/2025;AM;OLEO;ÓLEO DE MOTOR;75086;617;1963;14;54704;536;156;
05/07/2025;AM;OLEO;ÓLEO DE TRANSMISSÃO;12828;60;399;2;9099;171;60;
05/07/2025;AM;OLEO;OLEO HIDR;522;0;23;0;356;20;9;
05/07/2025;AM;OLEO;QUÍMICOS;23601;185;1206;15;14653;573;119;
05/07/2025;AM;OLEO;VEDAÇÃO;8;0;1;0;5;1;1;
06/07/2025;AM;OLEO;FLUIDO DE FREIO;37;0;2;0;20;2;1;
06/07/2025;AM;OLEO;GRAXA;256;0;7;0;162;5;3;
06/07/2025;AM;OLEO;ÓLEO DE FREIO;419;0;18;0;260;16;4;
06/07/2025;AM;OLEO;OLEO DE MOTOR;866;0;45;0;586;22;5;
06/07/2025;AM;OLEO;ÓLEO DE MOTOR;5653;0;159;0;4018;70;12;
06/07/2025;AM;OLEO;ÓLEO DE TRANSMISSÃO;1191;0;39;0;768;23;8;
06/07/2025;AM;OLEO;OLEO HIDR;67;0;3;0;46;3;2;
06/07/2025;AM;OLEO;QUÍMICOS;4301;0;217;0;2616;101;13;
07/07/2025;AM;OLEO;FLUIDO DE FREIO;452;0;28;0;284;17;13;
07/07/2025;AM;OLEO;GRAXA;6562;0;74;0;4715;29;22;
07/07/2025;AM;OLEO;ÓLEO DE FREIO;3738;32;178;1;2352;132;68;
07/07/2025;AM;OLEO;OLEO DE MOTOR;6619;19;324;1;4526;147;40;
07/07/2025;AM;OLEO;ÓLEO DE MOTOR;144176;489;2717;18;107430;666;220;
07/07/2025;AM;OLEO;ÓLEO DE TRANSMISSÃO;15991;222;471;7;11100;184;80;
07/07/2025;AM;OLEO;OLEO HIDR;813;22;36;1;557;25;17;
07/07/2025;AM;OLEO;QUÍMICOS;29642;359;1467;14;19137;674;183;
08/07/2025;AM;OLEO;FLUIDO DE FREIO;562;0;34;0;345;22;20;
08/07/2025;AM;OLEO;GRAXA;3095;42;44;2;2208;33;27;
08/07/2025;AM;OLEO;LUBRIFICAÇÃO;112;0;1;0;71;1;1;
08/07/2025;AM;OLEO;ÓLEO DE FREIO;3307;40;149;2;2076;111;63;
08/07/2025;AM;OLEO;OLEO DE MOTOR;5368;0;272;0;3677;125;41;
08/07/2025;AM;OLEO;ÓLEO DE MOTOR;105347;3098;1998;127;78408;569;192;
08/07/2025;AM;OLEO;ÓLEO DE TRANSMISSÃO;12437;728;377;21;8795;182;89;
08/07/2025;AM;OLEO;OLEO HIDR;646;0;29;0;448;16;12;
08/07/2025;AM;OLEO;QUÍMICOS;29082;93;1388;5;18716;588;184;
08/07/2025;AM;OLEO;VEDAÇÃO;24;0;2;0;16;2;2;
09/07/2025;AM;OLEO;FLUIDO DE FREIO;461;0;27;0;274;22;17;
09/07/2025;AM;OLEO;GRAXA;7292;68;51;1;5402;34;25;
